hour,day_of_week,parking_location,previous_occupancy,traffic_level,weather,event_level,parking_price,available_spaces,occupancy_percentage
13,0,0,60.32,2,2,3,4.5,16,57.9
6,5,0,31.62,0,1,2,4.5,27,13.43
0,4,1,50.69,0,1,1,3.2,27,20.38
10,6,0,73.99,1,0,3,4.5,10,51.78
23,3,0,6.58,0,0,0,4.5,37,0.0
10,3,0,55.75,2,3,0,4.5,18,42.36
16,2,1,20.61,3,2,1,3.2,44,42.57
6,2,2,30.14,3,1,0,5.0,24,24.43
18,4,1,8.12,0,0,0,3.2,51,10.3
18,5,0,20.25,1,1,1,4.5,32,18.08
14,6,1,93.8,2,1,0,3.2,3,56.59
18,5,1,94.87,1,0,2,3.2,3,72.02
13,4,0,69.79,1,2,2,4.5,12,57.31
9,3,0,60.07,0,2,1,4.5,16,31.39
17,2,0,74.93,0,3,1,4.5,10,62.45
20,5,2,85.69,1,1,0,5.0,5,52.29
20,2,2,51.74,0,1,1,5.0,17,28.79
5,1,0,8.18,0,3,0,4.5,37,4.15
16,6,0,68.85,2,1,1,4.5,12,51.99
0,4,1,93.61,3,2,2,3.2,4,81.82
13,2,0,28.22,2,2,3,4.5,29,32.3
13,6,2,46.71,0,3,1,5.0,19,32.71
8,6,2,37.51,3,1,1,5.0,22,39.25
23,2,0,40.14,2,2,2,4.5,24,36.89
21,3,0,69.93,1,0,3,4.5,12,54.59
0,3,0,39.06,1,3,1,4.5,24,33.39
5,4,1,89.7,3,0,3,3.2,6,74.29
4,6,2,76.07,1,2,1,5.0,8,52.9
21,3,1,7.49,0,0,2,3.2,51,0.0
12,5,0,78.67,1,1,0,4.5,9,25.29
17,4,0,74.56,1,0,1,4.5,10,47.82
19,6,0,51.48,1,2,3,4.5,19,55.54
18,2,0,49.71,1,1,1,4.5,20,39.37
2,2,1,80.2,2,2,0,3.2,11,51.68
3,2,1,43.23,1,1,3,3.2,31,40.99
9,6,0,19.35,2,0,0,4.5,32,14.94
8,4,0,33.16,1,2,0,4.5,27,27.73
17,1,2,28.87,3,2,3,5.0,25,46.71
3,0,2,66.3,3,2,1,5.0,12,56.91
8,3,1,21.1,1,1,0,3.2,43,19.29
5,5,1,63.03,0,2,3,3.2,20,37.67
4,3,1,46.94,2,2,1,3.2,29,31.66
4,3,1,80.57,1,0,2,3.2,11,53.9
4,5,0,48.65,3,0,1,4.5,21,35.79
13,3,1,88.68,1,1,2,3.2,6,63.23
9,6,2,86.04,1,0,2,5.0,5,60.39
10,4,1,21.68,1,2,3,3.2,43,33.78
11,5,2,66.75,3,0,1,5.0,12,48.4
17,5,1,24.32,0,0,2,3.2,42,24.23
20,4,0,79.1,3,0,3,4.5,8,75.51
12,0,1,62.22,0,1,3,3.2,21,32.98
15,2,2,31.47,3,0,2,5.0,24,42.17
17,0,1,27.42,2,2,1,3.2,40,37.21
16,3,1,43.66,2,0,2,3.2,31,52.55
3,1,0,77.07,0,3,3,4.5,9,61.92
23,3,2,76.65,2,2,0,5.0,8,47.67
3,2,1,8.0,2,0,2,3.2,51,23.05
9,0,0,32.21,1,1,3,4.5,27,30.45
15,0,1,43.06,1,0,1,3.2,31,28.33
9,3,0,57.7,2,3,3,4.5,17,61.74
5,0,2,18.46,1,2,1,5.0,29,17.45
22,5,2,35.18,3,3,3,5.0,23,43.15
1,5,0,84.7,0,1,2,4.5,6,49.49
5,4,2,47.89,1,0,0,5.0,18,34.7
23,1,0,71.97,3,0,3,4.5,11,57.93
17,5,1,48.63,3,1,2,3.2,28,58.62
2,4,1,46.85,1,3,0,3.2,29,35.52
18,2,0,60.97,2,1,2,4.5,16,55.83
23,0,2,28.34,0,3,2,5.0,25,32.75
2,3,2,27.48,0,1,3,5.0,25,23.04
9,5,1,94.04,3,0,1,3.2,3,75.27
11,0,0,83.21,2,1,1,4.5,7,49.47
3,0,2,71.4,0,0,0,5.0,10,33.83
4,2,1,17.34,3,2,3,3.2,45,38.76
4,3,2,7.72,1,0,3,5.0,32,21.72
4,3,1,20.79,2,2,2,3.2,44,25.44
9,2,0,89.4,3,1,1,4.5,4,69.1
11,1,0,78.47,3,1,3,4.5,9,72.35
5,0,0,52.08,0,2,1,4.5,19,35.25
6,0,0,92.19,1,2,2,4.5,3,66.12
4,0,0,18.19,1,3,2,4.5,33,31.13
19,4,0,55.32,3,1,3,4.5,18,69.1
5,5,2,21.49,3,3,3,5.0,27,44.2
21,3,2,32.58,2,3,1,5.0,24,37.61
12,0,0,89.61,0,3,0,4.5,4,54.74
19,2,0,83.15,3,3,0,4.5,7,77.32
15,6,2,14.16,2,3,2,5.0,30,18.68
6,1,1,27.46,1,1,1,3.2,40,24.71
14,3,1,58.51,1,2,0,3.2,23,37.11
6,3,2,10.52,1,3,3,5.0,31,24.4
2,2,1,54.51,1,1,2,3.2,25,31.44
6,3,2,57.6,3,3,0,5.0,15,39.64
6,3,1,31.19,3,2,2,3.2,38,39.51
3,3,1,31.38,0,1,2,3.2,38,13.01
0,5,0,25.62,3,3,3,4.5,30,36.93
22,4,1,89.21,1,0,3,3.2,6,71.23
12,0,2,40.0,3,2,3,5.0,21,49.49
9,0,1,57.67,3,3,3,3.2,23,74.06
22,2,0,32.14,2,0,3,4.5,27,27.52
5,6,1,68.24,2,1,2,3.2,17,55.38
9,0,2,14.13,2,2,2,5.0,30,37.22
20,0,2,11.45,3,0,3,5.0,31,23.54
15,4,1,71.99,1,3,3,3.2,15,57.88
9,3,2,70.4,2,2,0,5.0,10,48.92
6,1,0,28.85,3,1,0,4.5,28,26.56
0,1,1,36.95,3,1,1,3.2,35,38.71
2,4,1,91.15,0,0,1,3.2,5,50.84
3,3,0,14.39,1,0,2,4.5,34,11.06
18,4,2,21.48,2,2,1,5.0,27,37.01
15,1,2,43.7,2,3,3,5.0,20,53.19
10,3,0,30.39,2,1,3,4.5,28,39.88
18,6,0,63.41,3,0,1,4.5,15,50.76
3,2,2,67.15,2,2,3,5.0,11,62.76
5,2,2,52.37,2,2,0,5.0,17,36.63
9,1,2,60.01,3,0,3,5.0,14,81.19
22,4,0,44.01,0,2,2,4.5,22,25.26
14,0,2,73.43,2,0,2,5.0,9,59.05
20,1,2,8.79,1,0,1,5.0,32,10.29
5,4,2,33.16,3,1,0,5.0,23,38.88
20,0,2,66.6,2,2,3,5.0,12,57.82
1,6,2,34.67,2,2,0,5.0,23,32.35
5,2,1,12.07,3,2,1,3.2,48,23.59
12,2,0,36.05,0,0,0,4.5,26,22.72
1,3,0,69.03,2,1,3,4.5,12,60.2
20,4,2,15.98,3,2,2,5.0,29,25.93
20,3,2,70.22,3,2,2,5.0,10,64.24
12,6,0,74.79,0,0,1,4.5,10,41.45
7,6,1,62.18,3,3,3,3.2,21,73.77
2,1,0,26.98,0,0,0,4.5,29,2.0
14,4,0,77.48,1,3,2,4.5,9,59.85
12,2,1,24.3,3,2,3,3.2,42,40.85
18,6,1,86.52,2,0,1,3.2,7,66.08
14,1,1,68.6,2,1,2,3.2,17,51.12
3,2,1,9.92,2,1,1,3.2,50,25.43
2,4,1,76.94,3,3,3,3.2,13,70.02
18,5,2,50.58,0,2,3,5.0,17,49.3
3,0,0,45.74,1,1,1,4.5,22,29.9
22,3,0,42.85,1,3,0,4.5,23,23.72
2,2,1,59.6,3,0,0,3.2,22,36.72
17,4,1,70.21,2,3,2,3.2,16,65.8
23,3,2,85.64,2,3,3,5.0,5,79.14
10,6,2,29.57,3,1,0,5.0,25,28.58
1,6,1,61.77,3,0,3,3.2,21,46.62
21,4,0,66.77,1,3,3,4.5,13,56.99
4,4,0,65.73,1,3,1,4.5,14,37.74
12,6,1,49.37,0,1,0,3.2,28,22.68
23,1,1,40.19,0,0,2,3.2,33,24.04
17,5,1,73.61,1,1,2,3.2,15,59.29
1,5,0,32.0,2,0,3,4.5,27,31.17
19,0,2,23.72,3,2,2,5.0,27,40.98
3,6,1,54.12,1,2,0,3.2,25,24.92
17,4,1,29.08,2,1,0,3.2,39,29.86
14,2,0,7.99,3,2,1,4.5,37,11.59
6,3,2,9.64,1,2,1,5.0,32,16.25
10,3,1,67.55,0,0,1,3.2,18,42.75
2,6,0,92.58,3,1,3,4.5,3,66.36
23,6,0,45.92,2,3,1,4.5,22,30.76
5,5,1,18.24,0,3,2,3.2,45,15.34
7,4,0,78.63,1,3,1,4.5,9,55.99
12,0,2,28.53,1,3,3,5.0,25,38.59
16,6,2,94.61,0,0,3,5.0,2,73.74
12,0,2,55.69,1,1,3,5.0,16,62.62
12,1,1,25.94,3,1,3,3.2,41,48.85
13,0,1,49.64,2,2,2,3.2,28,37.22
20,6,1,35.18,3,3,2,3.2,36,40.97
9,3,1,75.15,3,2,2,3.2,14,75.15
19,1,1,14.52,1,2,0,3.2,47,21.9
18,0,1,82.13,0,0,3,3.2,10,60.97
23,2,2,74.06,0,2,3,5.0,9,51.97
21,5,0,82.52,3,3,2,4.5,7,60.08
19,6,0,85.55,1,3,3,4.5,6,69.22
5,3,2,25.68,2,2,1,5.0,26,24.11
18,4,2,51.89,1,0,0,5.0,17,35.62
17,5,2,81.49,3,0,3,5.0,6,73.48
6,6,1,38.96,2,2,2,3.2,34,43.34
16,1,1,10.44,3,3,3,3.2,49,49.29
6,6,0,31.25,1,3,0,4.5,28,5.13
12,3,0,26.77,3,1,1,4.5,29,27.9
19,6,2,83.31,2,2,2,5.0,6,64.71
4,0,1,46.75,0,0,0,3.2,29,26.38
8,0,1,66.52,0,2,3,3.2,18,68.71
19,6,0,91.59,1,0,2,4.5,3,64.68
10,4,1,31.93,0,3,0,3.2,37,18.1
23,1,2,73.51,3,3,2,5.0,9,65.36
0,6,1,7.05,0,0,3,3.2,51,4.63
17,0,1,14.37,2,3,1,3.2,47,31.22
19,4,2,19.57,2,3,2,5.0,28,49.63
22,1,0,33.12,2,1,2,4.5,27,36.71
3,0,0,41.27,2,1,0,4.5,23,30.76
23,5,1,47.93,3,0,2,3.2,29,46.01
9,5,1,27.08,3,3,2,3.2,40,39.27
8,0,2,10.96,3,0,1,5.0,31,24.19
8,0,0,65.98,1,3,1,4.5,14,51.47
15,4,0,7.13,2,2,2,4.5,37,10.27
15,0,1,77.85,0,3,3,3.2,12,61.8
11,5,1,88.62,3,1,1,3.2,6,71.45
1,6,2,68.93,0,3,0,5.0,11,37.87
23,5,1,58.64,0,1,3,3.2,23,44.12
5,1,1,64.13,3,1,0,3.2,20,37.77
2,1,0,63.7,3,1,0,4.5,15,52.24
14,4,1,88.85,0,3,1,3.2,6,46.35
9,0,1,91.79,3,1,3,3.2,5,89.57
14,3,1,43.4,0,1,3,3.2,31,38.46
21,3,1,60.54,0,2,1,3.2,22,38.41
2,5,1,77.25,3,2,2,3.2,13,59.36
6,1,0,5.09,0,2,3,4.5,38,3.15
12,5,0,52.43,0,1,2,4.5,19,29.28
18,4,0,63.76,3,0,3,4.5,14,71.95
14,1,1,69.55,2,3,0,3.2,17,43.67
9,2,2,38.19,2,1,0,5.0,22,37.72
14,0,2,31.61,3,3,0,5.0,24,24.41
23,3,0,21.39,0,1,3,4.5,31,21.29
11,1,0,55.2,3,2,1,4.5,18,41.4
21,0,1,87.74,1,2,1,3.2,7,59.5
18,3,0,85.64,2,3,2,4.5,6,75.86
7,3,1,37.4,1,0,2,3.2,34,44.55
5,0,1,28.21,1,2,0,3.2,39,18.39
18,1,2,75.99,1,0,3,5.0,8,64.74
4,0,1,70.25,2,3,1,3.2,16,58.47
8,4,2,50.48,3,2,3,5.0,17,80.08
5,2,1,40.01,0,3,3,3.2,33,41.09
14,0,2,16.14,2,1,2,5.0,29,25.04
7,1,1,75.66,3,0,2,3.2,13,68.15
15,6,1,60.57,2,2,3,3.2,22,52.58
22,1,1,38.92,3,0,1,3.2,34,41.01
19,4,1,87.69,0,1,1,3.2,7,55.68
22,3,2,64.37,1,1,2,5.0,12,47.98
0,1,1,88.63,1,0,0,3.2,6,58.75
10,2,0,47.7,2,0,3,4.5,21,52.12
5,0,1,45.92,1,2,0,3.2,30,21.28
22,5,1,89.35,1,3,3,3.2,6,83.09
17,2,1,91.38,3,1,1,3.2,5,91.83
7,3,0,91.47,0,1,0,4.5,3,53.96
13,1,0,78.7,3,0,2,4.5,9,69.86
14,5,0,46.62,0,2,1,4.5,21,19.02
11,1,1,23.93,1,3,1,3.2,42,26.07
11,3,0,39.51,2,2,1,4.5,24,28.81
1,6,1,89.45,3,1,2,3.2,6,64.44
10,4,0,37.72,3,2,0,4.5,25,54.3
8,4,0,73.1,0,3,0,4.5,11,35.45
19,6,0,88.07,2,3,1,4.5,5,71.12
20,1,0,92.34,1,0,1,4.5,3,54.64
18,6,0,90.29,3,1,2,4.5,4,81.28
0,3,2,54.96,3,3,2,5.0,16,57.77
20,2,0,49.27,0,2,2,4.5,20,30.22
9,1,1,93.89,1,3,0,3.2,3,68.21
9,5,1,24.64,3,3,3,3.2,41,53.11
22,6,2,21.88,3,0,2,5.0,27,29.78
20,4,1,91.69,2,2,0,3.2,5,61.52
1,0,1,67.03,0,2,3,3.2,18,43.38
8,3,2,53.27,1,1,3,5.0,16,66.96
17,5,2,16.88,3,2,2,5.0,29,44.02
12,2,0,51.19,2,0,3,4.5,20,46.51
6,5,2,89.98,0,1,3,5.0,4,55.76
12,4,1,59.26,1,1,3,3.2,22,44.53
20,0,0,41.42,0,1,3,4.5,23,34.68
5,3,1,54.6,1,2,0,3.2,25,32.17
17,1,2,84.75,1,3,0,5.0,5,66.74
17,3,0,87.16,2,3,2,4.5,5,69.22
21,2,0,41.01,3,2,2,4.5,24,52.96
7,5,2,59.73,2,1,2,5.0,14,61.58
5,6,1,30.13,2,3,0,3.2,38,22.62
13,3,0,45.6,1,3,3,4.5,22,44.74
12,3,2,24.79,2,3,1,5.0,26,33.46
9,4,1,52.83,3,3,2,3.2,26,57.02
18,4,0,57.04,0,3,2,4.5,17,57.4
19,4,0,35.41,1,3,3,4.5,26,48.75
5,5,1,29.49,0,2,2,3.2,39,15.42
19,6,0,18.59,0,2,2,4.5,33,12.69
5,5,1,17.56,0,2,3,3.2,45,23.78
9,0,0,69.03,2,1,0,4.5,12,50.79
0,3,0,24.95,3,3,2,4.5,30,39.02
8,3,2,15.62,3,2,2,5.0,30,41.15
23,3,0,94.9,0,2,3,4.5,2,57.44
10,3,2,28.39,2,2,0,5.0,25,34.67
17,5,0,85.64,1,0,2,4.5,6,60.2
2,2,1,59.83,1,3,1,3.2,22,43.73
15,1,0,69.36,2,2,0,4.5,12,57.97
8,3,1,55.48,2,3,2,3.2,24,65.95
17,5,1,21.27,2,0,0,3.2,43,27.2
22,2,0,81.23,0,0,0,4.5,8,51.04
12,0,1,79.52,1,3,2,3.2,11,63.82
2,6,2,36.47,1,2,3,5.0,22,36.64
11,1,1,73.75,0,2,2,3.2,14,45.91
2,4,0,53.87,0,1,0,4.5,18,17.76
10,5,2,86.81,1,2,0,5.0,5,44.87
1,1,0,77.25,0,2,1,4.5,9,46.65
15,2,0,8.69,2,0,1,4.5,37,1.24
7,1,1,84.13,0,2,0,3.2,9,58.71
4,1,0,92.17,0,2,1,4.5,3,50.58
0,1,0,71.79,3,1,0,4.5,11,49.94
21,1,2,15.79,2,1,2,5.0,29,24.95
20,3,1,77.66,2,3,2,3.2,12,74.69
19,3,2,63.27,0,2,1,5.0,13,55.0
1,0,1,35.49,0,1,2,3.2,35,24.25
8,5,1,84.56,3,2,0,3.2,8,63.26
23,4,2,55.9,3,0,3,5.0,15,63.99
13,0,0,81.76,3,1,0,4.5,7,49.28
3,5,1,65.31,3,2,2,3.2,19,50.41
3,0,2,30.97,0,1,1,5.0,24,19.64
6,3,0,92.75,3,0,1,4.5,3,72.46
23,3,2,56.39,1,2,2,5.0,15,42.78
4,3,0,51.51,2,3,2,4.5,19,48.48
21,6,1,41.32,1,1,3,3.2,32,33.99
16,6,2,17.27,2,3,2,5.0,29,41.35
22,1,0,66.76,3,3,0,4.5,13,56.73
19,4,2,43.77,3,2,2,5.0,20,58.1
7,6,0,89.12,2,3,2,4.5,4,67.37
19,5,0,91.86,1,1,3,4.5,3,63.92
4,6,1,74.09,2,3,2,3.2,14,66.72
6,3,1,26.82,1,0,3,3.2,40,21.73
5,1,2,69.44,0,1,2,5.0,11,47.1
3,3,2,6.84,2,2,2,5.0,33,26.47
2,5,2,79.38,0,0,1,5.0,7,37.31
4,6,1,49.43,1,3,1,3.2,28,33.43
2,4,0,89.31,2,3,0,4.5,4,63.63
9,4,2,39.0,3,0,2,5.0,21,46.08
1,3,1,28.69,2,3,3,3.2,39,36.24
1,2,0,94.56,3,0,0,4.5,2,59.36
23,2,2,52.76,3,0,3,5.0,17,64.15
2,3,1,82.69,0,3,3,3.2,10,72.54
1,5,1,87.0,3,2,1,3.2,7,67.01
0,3,1,51.66,1,3,1,3.2,27,34.5
3,5,2,46.01,2,1,2,5.0,19,46.41
12,0,0,54.76,0,2,3,4.5,18,29.44
19,5,1,81.3,2,0,0,3.2,10,60.1
17,3,0,91.82,2,2,1,4.5,3,72.38
13,6,1,34.55,3,3,0,3.2,36,39.54
2,3,0,71.48,3,2,2,4.5,11,70.36
18,3,1,30.68,3,3,0,3.2,38,36.76
0,0,2,59.99,2,1,1,5.0,14,46.82
15,5,1,77.43,3,3,2,3.2,12,65.82
9,4,2,84.78,0,2,3,5.0,5,67.77
21,6,2,45.38,3,0,0,5.0,19,36.39
7,0,0,38.28,0,1,2,4.5,25,28.04
15,1,1,27.81,1,1,0,3.2,40,15.76
10,6,1,17.01,3,0,2,3.2,46,39.68
12,0,1,37.84,2,3,0,3.2,34,39.92
22,3,2,83.48,3,0,3,5.0,6,76.42
17,2,1,42.69,2,2,0,3.2,32,42.45
9,6,0,33.56,2,3,2,4.5,27,33.57
10,5,1,71.52,0,1,1,3.2,16,55.53
16,6,0,24.4,3,2,0,4.5,30,32.8
8,2,1,28.07,2,2,2,3.2,40,42.55
4,4,1,89.23,2,3,0,3.2,6,62.97
11,4,2,12.34,1,0,2,5.0,31,17.23
1,6,0,42.32,3,1,2,4.5,23,44.14
4,0,1,56.91,1,2,1,3.2,24,45.39
10,6,0,25.72,0,0,1,4.5,30,21.71
19,2,1,30.29,0,3,1,3.2,38,31.16
18,0,1,24.97,2,2,3,3.2,41,57.94
6,4,1,36.07,2,0,3,3.2,35,46.58
10,5,0,85.87,0,0,0,4.5,6,42.15
3,0,0,43.84,2,0,1,4.5,22,19.97
18,0,1,42.6,3,2,0,3.2,32,48.21
5,6,1,39.79,2,2,0,3.2,33,36.38
19,6,0,91.77,3,1,3,4.5,3,79.96
20,1,1,15.56,0,2,3,3.2,46,20.13
16,6,0,83.47,1,1,1,4.5,7,57.56
7,6,1,34.44,2,1,2,3.2,36,46.38
22,6,1,91.09,1,0,1,3.2,5,51.77
16,1,2,33.37,0,0,1,5.0,23,20.88
15,4,2,12.46,1,2,3,5.0,31,28.05
20,6,2,51.8,1,2,1,5.0,17,29.49
21,6,0,25.51,0,0,1,4.5,30,0.0
1,4,2,72.77,1,0,0,5.0,10,50.87
21,1,1,64.16,1,1,0,3.2,20,42.55
18,0,1,66.78,3,2,0,3.2,18,73.97
4,1,2,22.41,1,2,3,5.0,27,35.83
7,0,0,68.78,1,2,3,4.5,12,65.97
18,1,0,33.02,1,0,1,4.5,27,29.64
5,0,2,94.88,2,1,2,5.0,2,70.83
10,5,1,70.86,1,3,0,3.2,16,53.23
16,4,1,58.14,3,2,0,3.2,23,54.0
15,3,0,83.04,1,3,2,4.5,7,52.42
21,5,1,58.04,1,2,0,3.2,23,30.27
2,2,0,54.75,0,3,3,4.5,18,49.2
7,2,1,26.36,3,2,1,3.2,41,33.78
23,1,1,66.03,1,2,2,3.2,19,43.84
13,3,2,38.72,0,2,1,5.0,21,26.82
5,1,2,8.88,0,1,0,5.0,32,0.0
6,4,0,78.45,1,1,2,4.5,9,54.98
8,6,0,9.67,3,0,0,4.5,36,20.94
13,3,1,65.51,0,1,1,3.2,19,40.12
6,2,2,19.1,0,0,1,5.0,28,3.85
14,4,0,43.93,2,1,3,4.5,22,50.72
10,5,1,82.32,1,3,2,3.2,10,72.63
14,3,1,13.5,3,1,2,3.2,48,28.92
3,1,0,65.04,3,2,2,4.5,14,57.96
14,4,1,60.14,2,1,3,3.2,22,59.28
22,1,0,83.08,1,3,1,4.5,7,51.48
3,6,1,20.55,2,0,3,3.2,44,17.83
7,2,2,76.98,2,3,3,5.0,8,83.38
16,2,1,45.51,1,2,3,3.2,30,58.18
14,5,0,43.58,1,3,2,4.5,23,18.4
16,0,2,37.56,3,0,3,5.0,22,60.58
13,1,0,39.7,2,3,2,4.5,24,49.49
16,0,2,51.8,1,3,1,5.0,17,42.18
14,2,2,14.61,3,1,0,5.0,30,19.0
1,3,1,43.26,1,2,0,3.2,31,25.08
18,1,0,63.68,0,2,2,4.5,15,59.19
10,2,2,49.84,3,0,0,5.0,18,52.98
1,5,2,19.92,3,2,0,5.0,28,16.33
9,6,1,37.67,1,2,2,3.2,34,40.79
10,0,2,44.87,3,0,1,5.0,19,62.71
2,4,2,65.2,1,1,2,5.0,12,44.67
23,0,2,86.07,2,2,3,5.0,5,74.17
5,3,0,54.53,0,3,0,4.5,18,27.91
7,6,1,65.87,2,0,2,3.2,19,54.39
10,5,0,11.95,0,3,3,4.5,35,31.45
19,1,0,90.9,0,3,0,4.5,4,53.68
17,1,1,33.37,3,3,3,3.2,37,52.18
18,5,0,36.89,0,0,2,4.5,25,23.14
5,5,0,25.06,1,2,2,4.5,30,23.1
20,1,2,12.62,3,1,0,5.0,31,13.43
19,0,1,76.1,3,3,1,3.2,13,77.71
11,3,1,26.64,1,2,1,3.2,40,24.83
13,4,0,30.44,0,2,0,4.5,28,1.13
0,3,2,21.36,1,0,3,5.0,28,22.51
18,6,1,92.74,2,3,2,3.2,4,84.72
23,5,1,75.29,1,1,3,3.2,14,61.55
11,5,0,88.69,2,0,0,4.5,5,44.95
12,0,0,82.56,3,3,2,4.5,7,71.48
11,5,0,86.57,2,3,2,4.5,5,62.31
1,5,0,48.11,2,1,2,4.5,21,41.31
14,2,2,20.35,2,2,1,5.0,28,27.45
17,4,1,34.42,0,2,2,3.2,36,33.47
22,5,1,31.32,2,1,0,3.2,38,22.64
22,6,2,69.54,3,2,3,5.0,11,64.95
11,3,2,7.31,2,3,1,5.0,32,21.42
23,0,0,17.78,3,3,1,4.5,33,29.15
12,4,1,66.46,3,2,2,3.2,18,77.72
15,4,1,16.11,1,1,0,3.2,46,5.42
14,0,0,9.35,1,3,1,4.5,36,8.47
23,5,2,14.83,3,3,0,5.0,30,16.67
17,1,1,67.16,1,0,3,3.2,18,57.18
2,6,1,17.54,2,1,1,3.2,45,14.11
1,3,1,18.17,2,2,0,3.2,45,20.68
9,2,2,25.73,0,2,0,5.0,26,22.45
12,0,0,72.58,1,2,3,4.5,11,57.87
16,0,1,23.03,1,2,0,3.2,42,21.95
11,5,2,8.18,0,0,0,5.0,32,0.0
12,2,2,86.53,3,0,0,5.0,5,54.49
22,5,1,83.87,3,3,0,3.2,9,58.81
8,1,0,21.63,3,2,0,4.5,31,21.41
11,6,2,28.88,0,2,3,5.0,25,33.53
13,6,2,21.97,1,1,0,5.0,27,19.87
11,0,1,69.76,0,1,2,3.2,17,33.81
23,4,1,27.5,0,1,3,3.2,40,26.66
23,6,1,88.83,2,2,2,3.2,6,69.87
12,2,0,79.49,3,2,0,4.5,8,57.01
10,0,0,57.96,0,0,2,4.5,17,36.28
14,6,2,5.8,2,1,1,5.0,33,16.87
4,3,2,84.53,0,3,1,5.0,5,54.85
10,0,0,70.5,3,2,1,4.5,12,70.04
5,5,1,75.91,0,3,3,3.2,13,51.37
3,4,2,11.46,1,2,2,5.0,31,10.29
2,0,0,68.77,0,1,0,4.5,12,31.99
14,1,0,77.41,1,3,1,4.5,9,44.22
0,0,0,91.1,1,2,3,4.5,4,73.45
15,6,0,57.24,2,0,3,4.5,17,33.18
10,0,1,50.72,3,1,3,3.2,27,62.45
8,5,1,43.29,3,2,0,3.2,31,39.49
18,3,2,68.12,1,1,3,5.0,11,63.65
12,4,2,87.87,3,1,2,5.0,4,75.42
17,5,2,58.98,1,3,2,5.0,14,58.14
17,6,2,25.46,0,1,1,5.0,26,24.22
0,0,2,6.58,2,1,2,5.0,33,24.19
5,0,1,60.72,2,0,1,3.2,22,43.33
13,0,2,82.81,1,1,2,5.0,6,71.48
23,4,0,10.94,2,3,0,4.5,36,19.02
3,3,2,40.78,1,1,1,5.0,21,26.54
2,0,0,89.6,0,1,1,4.5,4,46.48
22,1,1,50.15,1,2,3,3.2,27,44.94
23,3,0,24.86,1,3,2,4.5,30,26.25
4,5,1,36.83,1,3,2,3.2,35,26.32
9,2,2,41.73,3,1,1,5.0,20,44.32
15,6,0,15.56,1,0,1,4.5,34,0.0
4,6,1,64.47,2,2,1,3.2,20,45.27
7,5,0,58.29,0,1,3,4.5,17,50.91
9,3,0,63.3,1,1,0,4.5,15,39.1
15,6,1,59.97,3,0,0,3.2,22,40.87
7,5,1,6.5,3,3,2,3.2,51,35.22
9,3,0,20.7,3,0,3,4.5,32,35.03
6,3,1,19.9,0,1,2,3.2,44,14.92
18,5,2,13.82,3,1,3,5.0,30,47.84
3,3,1,71.19,1,0,1,3.2,16,46.68
5,1,2,15.81,0,3,0,5.0,29,12.09
5,6,2,65.14,0,2,2,5.0,12,48.97
21,0,1,21.06,3,2,0,3.2,43,28.5
22,4,1,15.65,2,0,3,3.2,46,23.41
12,4,2,19.63,2,0,2,5.0,28,23.37
3,4,1,50.76,3,0,2,3.2,27,61.36
18,0,1,63.09,0,2,0,3.2,20,44.29
11,3,0,78.07,0,2,1,4.5,9,43.45
20,6,0,16.57,3,3,3,4.5,33,28.49
8,1,0,60.46,2,3,0,4.5,16,47.78
23,4,1,74.65,3,1,0,3.2,14,59.77
19,6,2,33.12,2,0,1,5.0,23,35.04
5,6,0,12.17,0,0,0,4.5,35,0.0
17,3,0,19.04,2,3,2,4.5,32,34.91
6,2,0,13.24,3,3,0,4.5,35,25.23
8,4,1,84.85,0,2,3,3.2,8,74.31
6,3,0,38.9,0,0,3,4.5,24,29.22
16,4,0,52.1,1,3,0,4.5,19,42.02
6,5,0,74.18,1,3,2,4.5,10,43.5
15,4,0,38.43,2,0,2,4.5,25,33.77
13,1,0,63.42,0,3,3,4.5,15,52.99
18,5,2,11.9,3,2,2,5.0,31,36.26
23,3,2,48.28,0,3,3,5.0,18,47.76
0,6,1,13.69,0,2,0,3.2,47,2.26
23,4,0,27.35,3,0,2,4.5,29,36.53
2,6,0,31.4,1,2,3,4.5,27,28.84
12,6,0,69.58,2,0,0,4.5,12,42.15
8,6,1,65.67,1,1,0,3.2,19,34.15
15,5,1,72.24,1,3,0,3.2,15,43.23
17,4,0,10.56,2,3,3,4.5,36,41.26
20,0,1,94.45,3,1,3,3.2,3,85.97
9,2,0,9.9,0,1,0,4.5,36,8.7
22,3,1,79.32,3,1,0,3.2,11,57.46
7,5,2,71.62,0,0,1,5.0,10,40.41
4,4,0,58.26,3,2,3,4.5,17,49.67
9,3,1,44.5,3,1,3,3.2,31,59.72
12,1,1,73.14,3,0,3,3.2,15,72.13
16,5,2,71.59,2,2,3,5.0,10,77.24
19,3,1,17.35,3,2,2,3.2,45,34.85
5,0,1,76.34,3,2,1,3.2,13,71.08
7,1,2,12.07,2,3,2,5.0,31,29.07
22,6,1,50.05,3,2,1,3.2,27,44.16
10,0,1,63.06,1,2,3,3.2,20,59.47
5,2,0,78.95,3,0,1,4.5,8,59.47
23,3,1,46.68,3,1,3,3.2,29,55.36
10,0,0,26.32,2,1,0,4.5,29,28.06
23,1,1,49.16,0,3,2,3.2,28,47.84
22,6,0,27.52,0,1,1,4.5,29,9.54
21,4,0,52.59,0,2,1,4.5,19,23.68
