hour,day_of_week,previous_occupancy,current_occupancy,traffic_level,weather,event_level,parking_price,total_spaces,occupancy_percentage
20,0,55.13,50.64,0,0,2,4.9,60,26.29
1,1,7.77,6.84,2,3,0,2.81,10,7.44
11,2,86.08,71.88,2,2,0,7.32,44,45.37
8,0,93.38,78.57,0,2,1,7.18,43,52.64
13,1,26.17,39.28,2,1,1,5.22,117,23.1
6,5,64.09,55.38,0,2,3,7.4,57,36.57
15,0,66.09,75.83,2,0,3,4.52,38,55.76
9,1,91.97,100.0,3,1,3,3.75,54,100.0
4,3,48.54,47.03,3,1,2,4.26,89,30.4
4,0,26.41,29.21,1,1,0,1.78,120,11.94
16,1,37.43,52.16,1,2,2,4.79,148,42.06
6,6,62.57,44.03,0,1,1,5.5,16,23.07
7,4,47.52,66.52,3,2,2,2.16,128,61.85
15,6,12.15,27.01,1,2,2,3.03,64,12.31
7,2,77.66,92.05,3,3,3,5.83,123,84.56
9,4,82.78,85.02,3,0,1,6.26,15,67.37
5,1,48.05,19.44,1,3,3,7.42,98,21.75
8,2,52.11,53.75,2,0,2,3.02,141,41.99
16,1,49.24,60.2,1,2,2,6.55,15,59.13
12,5,52.68,51.02,2,1,3,2.53,121,48.97
23,1,14.24,25.85,0,3,3,2.29,26,9.69
18,1,44.03,63.89,3,0,1,5.88,148,51.46
0,3,45.31,23.83,0,1,0,4.18,114,1.05
9,3,94.79,70.9,2,0,0,6.26,138,45.06
6,2,9.38,20.6,3,3,1,3.2,136,33.76
14,2,33.09,51.62,3,2,2,2.78,54,56.9
6,2,49.64,71.54,3,0,3,4.79,68,62.78
23,6,81.25,51.93,2,3,0,2.19,107,45.97
7,4,46.51,58.05,3,1,1,3.17,34,59.79
12,6,31.19,37.18,3,0,3,2.5,53,35.0
2,6,53.17,45.92,1,1,3,3.42,23,37.57
21,4,31.73,43.75,2,3,3,6.09,135,46.83
21,5,54.35,70.65,1,3,3,2.22,44,64.43
19,0,67.09,56.53,1,0,0,5.17,67,33.82
8,6,52.77,71.34,3,3,2,5.01,73,64.86
1,3,59.87,50.17,0,3,2,4.73,63,24.62
17,4,8.48,15.74,0,1,1,4.41,119,11.83
10,1,64.29,64.12,0,2,3,5.48,138,46.2
23,0,92.27,78.44,0,1,3,6.61,90,48.65
16,6,49.25,49.25,2,1,1,2.47,127,48.55
12,3,77.24,72.8,3,2,2,6.38,25,58.83
23,0,54.4,55.3,3,2,1,1.87,146,47.71
19,4,68.36,71.25,3,1,2,4.39,26,73.95
11,0,32.89,47.18,3,1,3,4.57,19,40.96
0,3,92.02,73.88,1,1,3,2.69,13,60.02
2,4,24.36,25.67,3,1,0,2.04,44,13.58
10,5,19.32,37.02,1,0,3,1.95,128,28.37
13,3,9.1,23.18,2,1,2,1.72,52,36.27
0,2,53.71,33.29,0,2,2,4.94,121,16.94
3,5,60.7,51.68,3,3,0,2.43,69,36.29
16,1,63.46,77.23,3,3,1,6.35,24,72.07
18,0,20.5,32.36,2,3,1,6.89,76,39.94
0,1,63.63,30.93,0,3,0,3.25,42,19.44
12,5,19.86,26.18,1,2,3,2.49,51,35.43
1,3,72.95,53.25,2,2,0,3.96,82,33.07
17,0,29.77,49.45,1,3,2,6.79,121,38.48
20,1,42.98,53.81,2,0,2,3.9,92,42.65
20,0,38.05,40.37,1,0,2,2.15,41,37.4
14,5,38.1,65.73,3,1,3,7.41,111,53.08
15,3,69.88,50.07,0,2,0,4.5,108,18.69
22,0,94.8,83.15,1,3,0,3.55,43,52.5
14,1,52.46,58.32,0,1,3,6.86,130,31.81
10,4,41.09,52.64,2,3,0,7.06,128,29.01
18,4,31.43,40.88,1,1,1,4.48,95,34.05
14,5,61.2,55.88,1,1,2,3.34,51,44.23
20,0,45.61,40.87,0,3,2,4.4,59,31.35
12,0,74.56,74.63,3,0,0,2.82,71,54.6
20,0,59.6,37.39,0,3,0,4.37,36,31.48
1,2,42.07,47.45,3,0,3,2.88,53,48.75
0,5,90.77,90.02,3,3,2,5.23,28,67.58
2,4,6.01,27.69,3,1,3,6.06,31,26.31
13,1,67.05,67.96,1,2,2,7.32,114,47.98
17,4,41.97,46.67,2,2,2,6.56,28,47.91
5,4,15.95,19.46,3,1,1,2.02,76,17.31
3,1,13.34,3.94,0,2,0,2.77,70,4.46
20,5,63.44,51.39,0,3,2,4.69,16,39.73
18,2,18.3,19.6,0,3,2,3.05,127,18.64
15,0,82.05,83.39,3,0,1,1.59,148,57.3
11,2,32.98,43.29,0,1,3,6.03,100,30.63
10,5,35.95,49.88,3,3,2,3.65,104,60.84
0,4,64.41,66.95,3,2,2,1.9,42,63.91
4,1,24.81,47.07,3,0,2,4.55,129,36.42
21,5,5.63,22.73,2,0,0,7.36,120,3.48
8,2,45.12,57.81,2,3,3,5.57,71,57.66
16,3,52.51,47.08,2,1,0,2.45,109,34.65
16,0,45.13,51.11,2,2,0,4.59,144,36.45
7,6,46.22,79.71,3,3,3,6.91,95,70.8
4,5,64.92,51.11,1,0,0,1.83,38,31.44
16,1,81.11,88.36,3,1,2,5.33,56,77.97
2,3,37.9,35.22,1,0,0,5.83,36,5.99
11,5,76.11,68.98,0,3,2,5.72,56,45.04
21,3,10.64,9.37,3,1,0,2.4,135,13.67
17,1,48.22,63.15,2,3,1,6.94,36,49.97
18,6,38.85,41.81,0,1,2,3.43,135,33.37
1,1,46.93,23.73,0,0,1,1.81,50,9.87
4,2,13.23,2.17,0,3,0,2.0,80,0.85
6,2,17.49,25.5,2,2,0,4.25,84,16.29
7,6,31.41,35.06,3,0,0,1.74,27,40.37
4,3,29.62,17.49,1,2,0,6.18,35,2.57
23,5,39.66,28.24,0,1,1,6.69,53,17.69
3,6,46.15,43.8,3,0,0,1.58,18,35.84
16,6,24.91,38.82,2,1,2,6.36,116,35.59
14,5,60.73,51.83,2,3,3,7.39,87,47.03
14,6,38.82,30.82,0,0,2,1.68,129,34.46
5,6,10.41,4.87,2,1,1,5.85,131,0.0
7,6,26.93,22.33,1,1,1,7.49,59,14.1
14,4,55.41,60.16,0,2,3,6.28,125,39.7
7,0,59.62,70.55,1,3,3,4.53,18,52.63
16,0,76.97,63.65,0,3,2,6.81,70,51.26
0,5,27.09,5.62,1,2,0,5.75,103,0.0
1,2,55.6,58.31,3,0,3,3.25,75,56.84
17,5,47.85,53.19,3,3,2,2.85,114,69.79
14,6,81.37,64.89,2,0,0,4.58,131,45.33
1,4,70.7,62.4,3,1,1,3.74,69,52.53
21,5,16.88,35.28,3,3,2,3.48,48,43.18
0,1,91.29,72.11,0,0,3,2.57,92,54.52
22,3,36.97,38.15,1,0,3,6.57,132,25.59
17,6,90.91,75.95,1,0,0,5.73,149,46.71
23,5,30.67,47.05,2,1,2,3.49,124,21.24
22,1,47.2,46.31,3,1,3,2.93,44,65.33
7,6,54.54,71.55,3,1,3,2.27,38,71.96
18,3,10.72,14.47,0,0,2,2.18,90,13.74
5,5,69.41,71.8,2,0,3,5.25,66,47.72
11,3,14.42,24.1,0,0,2,2.15,96,26.85
5,4,19.77,24.73,1,0,2,7.26,140,5.4
11,1,31.12,29.43,1,2,2,3.17,87,30.41
20,2,91.47,89.7,2,0,3,1.65,60,92.1
10,5,92.58,91.28,3,0,1,6.63,132,71.76
2,5,49.04,35.71,3,2,3,3.71,71,40.11
7,0,53.0,49.18,1,2,0,3.56,95,27.44
18,0,24.07,42.62,2,3,1,2.21,29,50.68
12,4,42.62,32.79,0,2,3,5.46,81,23.47
13,3,93.6,71.6,0,3,0,3.65,70,50.28
10,5,76.17,85.54,3,2,3,6.44,27,76.31
7,0,67.77,86.46,3,2,2,5.28,39,77.76
14,2,30.06,33.75,3,1,0,6.78,109,26.82
15,0,73.68,59.29,1,0,0,5.24,35,24.57
21,4,91.99,78.62,2,2,0,6.18,28,54.66
14,6,93.92,49.97,0,3,1,5.68,18,36.03
23,1,58.98,53.98,2,1,1,4.28,13,45.73
19,2,19.47,38.62,1,1,3,5.63,71,40.06
1,5,91.77,66.58,3,0,3,5.48,78,58.47
9,0,53.72,53.4,1,2,0,1.54,98,40.06
9,6,8.45,27.69,2,1,2,5.69,90,18.03
0,6,12.33,21.44,2,0,3,3.07,85,10.44
4,1,56.95,61.05,3,0,2,4.75,150,45.76
18,0,80.18,61.85,0,1,0,2.17,45,51.68
8,4,89.74,74.91,1,1,0,1.64,110,57.19
3,0,90.0,75.86,1,1,2,1.59,21,64.52
6,3,57.08,53.48,0,2,3,2.45,129,44.29
6,0,93.33,69.29,3,2,0,1.62,61,64.46
4,3,18.46,20.65,3,3,0,2.29,58,12.8
2,2,13.52,2.18,0,1,0,4.86,29,0.0
18,4,7.73,32.87,2,0,1,3.9,81,35.0
19,6,74.67,83.36,3,2,3,7.38,66,82.69
11,3,87.49,73.15,1,0,3,6.35,147,52.56
14,4,80.59,65.2,2,3,1,2.38,35,65.51
22,4,89.57,92.59,2,0,2,4.0,68,78.47
20,6,54.33,39.14,0,3,0,4.09,136,12.41
0,1,73.67,77.79,3,3,2,3.67,123,65.37
22,1,35.3,59.17,3,2,2,4.47,117,50.86
1,2,73.99,57.07,1,1,3,5.52,84,49.19
0,5,72.77,53.66,1,1,3,5.35,133,32.17
9,6,44.2,48.93,3,1,0,3.64,41,45.08
17,1,8.94,36.74,3,1,1,5.73,124,31.73
1,0,28.96,3.04,0,0,0,3.24,91,0.0
7,4,84.67,74.14,1,0,0,6.51,59,54.15
6,4,57.85,54.48,2,3,0,7.29,40,43.52
9,2,41.46,38.97,0,0,3,3.27,83,45.52
23,1,90.27,76.36,3,1,1,6.21,10,55.98
7,5,37.98,41.46,0,3,2,6.38,110,24.52
5,5,34.53,52.37,3,0,2,4.44,43,42.63
2,5,74.34,53.46,0,3,3,2.03,64,47.62
4,4,36.98,43.93,3,1,2,6.22,37,32.77
3,1,45.16,32.28,0,1,3,3.94,75,18.4
13,2,70.02,66.07,2,2,1,2.75,62,31.81
10,0,43.71,49.09,1,3,3,5.26,36,40.14
11,1,34.01,39.67,1,1,3,4.12,135,32.21
19,3,6.38,36.74,0,0,2,2.03,117,26.27
13,3,82.45,74.11,2,3,1,7.4,64,55.18
3,0,52.4,28.78,2,0,0,2.97,18,25.77
9,6,81.62,71.27,1,3,0,4.57,129,62.48
7,1,60.61,65.54,1,1,1,5.5,108,40.55
19,3,23.06,42.33,2,2,1,2.19,88,31.86
7,3,37.68,40.9,2,3,0,5.94,95,26.83
3,3,42.55,38.22,2,3,3,5.39,11,48.27
17,5,71.58,50.28,0,0,0,4.46,76,31.45
10,5,54.34,54.79,2,3,1,4.67,36,54.41
2,6,62.29,41.28,1,2,1,7.23,101,14.35
16,2,72.78,72.49,1,1,3,6.97,141,55.82
5,1,29.65,26.85,1,1,0,2.17,84,1.94
20,2,84.38,84.2,1,3,3,3.71,95,67.25
19,3,45.79,56.84,0,0,2,4.6,104,40.25
8,2,64.5,62.92,1,2,3,7.02,141,57.5
13,3,24.64,33.29,2,2,3,6.4,15,37.56
13,1,26.0,31.26,0,2,3,3.82,53,39.31
15,4,71.15,73.13,3,1,1,6.82,47,52.98
1,4,36.54,31.81,1,2,2,3.77,111,24.65
7,3,83.84,81.79,2,2,1,3.13,73,70.33
4,6,64.83,59.77,0,3,3,5.16,118,32.04
16,6,64.89,50.19,0,3,0,3.64,76,38.55
1,6,39.22,46.89,3,3,2,5.23,147,33.88
12,0,86.24,80.72,3,0,0,3.96,118,68.55
17,6,90.02,74.48,0,1,1,6.27,12,45.15
22,2,28.21,52.64,3,3,3,7.23,149,42.93
6,3,51.31,46.57,3,2,0,3.12,144,32.93
0,2,86.62,59.59,0,1,3,4.56,16,47.05
17,1,14.12,32.19,0,2,3,5.85,65,20.81
0,6,31.78,5.42,0,1,1,2.45,146,0.0
1,4,90.9,80.03,3,3,1,6.28,128,50.49
23,6,48.65,40.13,3,2,0,5.0,76,25.74
20,6,90.64,95.89,2,1,3,2.4,86,73.6
16,2,39.22,45.46,1,2,2,6.71,14,44.38
20,5,52.47,72.95,3,0,3,4.06,89,59.49
1,3,45.87,42.55,3,3,1,2.56,103,39.48
2,3,46.15,42.45,3,0,1,2.67,60,39.95
7,5,87.59,85.13,1,0,2,6.21,53,55.95
0,4,67.52,56.66,2,0,1,7.11,126,18.74
21,6,90.12,76.42,2,0,1,3.77,73,49.11
1,5,34.66,12.12,0,0,0,1.97,47,0.0
13,4,94.45,87.24,2,0,3,2.1,62,77.9
20,6,68.69,77.96,2,1,1,5.43,79,52.47
17,0,16.82,29.38,2,3,3,3.72,46,45.0
5,5,42.16,24.94,1,0,2,4.06,88,21.64
11,2,27.38,45.95,2,2,2,3.52,131,40.75
13,3,26.19,45.57,3,3,1,4.29,114,30.43
18,5,88.66,76.38,2,3,1,5.36,42,50.34
10,1,91.4,77.54,3,1,1,4.75,76,64.69
6,6,6.28,26.42,3,0,0,2.49,86,19.24
19,3,17.42,25.22,1,1,2,4.45,105,29.91
21,2,30.01,28.17,2,2,0,4.26,116,19.83
11,2,81.3,73.21,2,3,1,4.77,78,58.22
0,2,60.0,50.69,3,0,2,2.16,54,57.41
12,6,55.89,49.71,1,1,0,2.42,102,29.94
21,0,58.84,42.51,0,2,0,4.68,27,25.52
23,3,90.55,69.02,2,2,0,3.15,105,63.84
9,5,29.82,40.91,2,1,3,5.27,136,29.18
3,3,16.1,34.67,2,3,3,3.74,110,42.04
13,3,59.7,51.04,2,3,0,2.82,71,27.33
19,2,92.2,91.68,2,1,1,5.44,126,65.64
22,0,68.9,49.54,0,2,0,3.86,85,25.68
1,4,85.29,56.13,3,1,0,2.45,86,37.85
6,6,85.66,81.9,1,2,3,6.35,130,56.39
11,3,24.73,29.32,0,1,1,4.09,37,14.27
2,3,66.7,79.92,3,1,3,6.99,119,62.0
21,0,82.6,69.17,3,1,2,2.66,105,71.82
2,6,14.12,0.0,2,0,1,6.76,84,0.0
15,6,63.63,70.29,2,2,3,6.4,20,62.29
22,6,29.48,15.03,0,3,0,2.12,117,10.87
16,2,78.95,62.83,1,1,1,4.69,40,51.78
18,4,25.09,29.82,0,3,1,5.42,136,21.68
6,3,38.61,37.65,1,1,2,4.47,121,25.02
19,1,65.91,50.52,1,0,0,3.84,61,33.05
10,1,55.02,52.04,0,1,2,7.16,71,37.55
1,2,15.8,29.34,2,1,3,5.7,13,15.6
8,3,25.28,46.42,2,0,3,7.3,80,38.63
8,0,84.73,84.28,1,1,3,6.58,18,54.67
12,4,93.99,93.78,3,0,2,6.4,149,70.12
6,3,67.46,53.73,1,3,3,5.85,100,43.35
11,6,5.88,9.87,0,2,2,5.38,43,6.0
10,1,71.91,85.45,3,1,3,6.82,123,72.51
7,0,62.85,47.61,0,0,0,5.18,12,28.49
16,2,42.06,31.48,0,2,0,1.95,87,28.24
7,6,25.52,25.15,1,2,1,5.0,25,18.14
18,2,19.91,37.28,2,1,2,2.12,17,42.75
6,4,12.52,32.41,1,3,3,7.2,44,21.16
20,5,62.53,68.72,3,0,0,5.38,51,42.88
8,1,35.35,44.72,1,3,0,4.83,112,26.65
0,4,51.62,45.24,3,1,3,2.69,135,51.28
3,1,52.27,37.06,2,1,1,4.59,119,15.39
19,2,59.66,54.56,0,1,0,3.56,114,26.96
20,2,58.51,64.23,1,1,2,5.55,89,54.33
5,4,51.72,34.47,0,0,3,5.13,62,19.93
14,6,18.96,39.93,3,2,3,4.5,45,35.52
13,1,7.43,19.43,2,1,3,3.02,143,27.0
3,2,56.86,39.87,1,2,0,4.65,83,24.62
10,5,43.09,39.52,2,2,0,4.27,89,36.24
16,3,41.91,60.46,2,3,3,6.61,12,54.7
23,3,43.71,40.99,2,0,2,6.87,74,28.23
20,4,15.22,4.52,1,1,0,6.06,106,0.0
2,0,21.13,37.9,1,2,1,3.42,79,20.65
5,6,64.59,53.99,1,0,3,1.73,96,43.1
10,2,51.24,83.84,3,2,3,7.05,124,63.88
3,4,59.87,62.67,1,1,3,7.45,13,36.32
13,3,16.64,9.53,1,3,1,2.26,137,12.84
0,5,78.27,70.89,2,3,3,5.61,125,62.7
2,4,38.54,20.69,2,3,0,4.05,69,15.35
1,1,60.18,60.25,3,2,3,2.39,117,79.32
7,1,46.91,25.58,0,2,0,7.49,19,12.46
18,6,47.15,39.93,0,3,3,7.1,53,25.57
4,3,75.07,45.07,1,3,0,7.4,25,25.4
23,1,14.93,28.93,2,2,3,2.36,99,43.2
6,1,11.73,31.72,3,3,2,4.45,130,36.83
1,0,14.1,12.9,2,3,2,6.87,94,11.87
8,6,94.58,95.14,3,0,2,5.55,110,74.47
17,6,88.44,80.63,0,2,1,4.11,30,56.2
2,2,68.05,64.91,2,1,3,4.6,141,36.81
1,1,45.28,39.13,3,3,0,1.73,37,42.27
20,2,12.66,29.5,2,2,2,5.17,84,23.55
14,0,78.88,51.75,1,3,0,6.66,106,39.45
8,3,22.05,42.54,3,1,0,1.52,130,37.65
18,4,29.56,42.9,3,3,2,2.46,141,55.06
20,6,80.67,79.95,1,0,2,4.61,94,59.64
8,2,28.16,40.67,2,3,0,4.87,91,40.58
13,1,81.01,85.22,3,0,2,3.56,68,76.44
0,0,75.73,62.73,0,2,3,1.67,90,38.61
7,2,80.36,70.84,0,2,2,5.96,105,44.34
14,4,65.69,51.79,2,2,0,2.96,101,46.03
4,0,36.69,26.83,3,0,0,5.37,93,11.88
23,5,63.79,56.19,0,2,0,4.85,72,26.24
23,3,79.62,76.05,2,2,2,4.09,37,65.57
6,5,72.45,52.36,2,3,0,5.04,17,41.18
9,3,82.58,87.08,3,1,1,5.67,69,64.53
4,1,93.52,76.73,3,3,0,4.93,65,62.4
12,0,67.11,50.02,0,2,1,4.85,95,28.25
2,3,88.53,59.46,2,3,0,4.12,136,45.91
9,3,29.46,45.36,2,3,1,4.08,108,39.91
13,5,92.61,84.3,1,1,2,4.45,123,69.37
14,6,86.93,74.85,0,1,3,4.21,91,62.08
14,1,8.71,15.77,1,3,1,4.13,140,23.83
5,2,58.14,42.38,2,3,1,2.76,142,45.97
19,1,50.27,68.55,2,3,3,5.85,31,64.9
16,0,78.4,81.01,2,2,3,2.3,100,78.79
18,0,16.37,23.88,2,2,1,6.95,81,17.17
11,0,52.49,64.67,3,0,1,5.25,147,47.11
21,3,50.11,46.87,2,1,2,1.79,92,47.62
9,1,40.6,32.95,0,0,3,5.45,12,32.13
19,1,94.3,97.06,1,3,2,3.67,39,76.93
4,0,53.56,26.35,0,0,2,7.08,28,13.28
5,5,42.19,32.65,3,3,0,7.12,38,16.51
12,4,82.08,70.43,3,3,1,6.58,23,56.51
13,6,17.51,20.54,3,1,0,4.91,120,14.84
17,0,30.88,48.8,0,2,1,7.02,79,26.21
7,1,30.1,47.96,2,2,3,5.4,104,39.53
20,3,89.03,66.62,0,2,0,6.75,150,28.13
7,4,84.23,84.18,1,2,2,2.46,101,74.99
12,0,59.6,47.39,1,1,1,6.93,77,28.15
22,1,33.77,36.84,1,2,0,5.47,47,6.87
12,2,47.13,41.57,1,3,0,3.32,116,32.29
16,0,56.4,65.89,1,1,2,7.49,81,47.35
21,2,53.61,45.52,0,1,3,5.62,116,26.32
23,5,28.03,40.29,3,1,1,6.95,13,23.74
11,3,16.74,28.99,1,3,3,1.53,33,37.83
10,3,86.69,90.32,3,3,0,4.81,28,60.84
4,3,62.68,41.34,0,1,2,5.78,106,24.44
12,6,18.06,40.23,3,3,0,1.58,83,39.42
22,3,94.09,92.11,2,3,3,6.08,54,81.44
11,3,42.01,41.37,0,1,3,5.41,53,37.24
8,6,70.97,67.4,3,3,0,3.15,95,55.15
2,1,20.9,21.0,2,3,1,5.63,146,18.3
9,0,88.95,82.64,2,3,2,2.29,150,80.01
5,3,12.13,28.4,3,1,2,6.44,76,15.64
23,2,91.02,84.45,3,0,1,6.7,104,63.37
12,1,70.44,64.32,0,0,0,4.41,21,35.61
3,0,25.45,20.29,1,3,2,4.54,143,24.06
1,6,21.28,4.48,0,2,0,3.91,12,0.0
20,4,80.34,58.8,0,2,1,3.57,58,37.73
22,4,8.59,19.27,0,0,0,6.74,112,0.0
18,0,15.29,25.89,2,3,2,3.33,146,39.39
2,2,65.56,53.86,2,0,1,3.92,34,39.73
2,4,11.96,6.8,0,2,1,3.3,103,0.0
4,3,53.71,39.78,1,3,3,5.44,36,45.72
18,4,56.66,70.3,0,0,1,6.39,17,37.84
18,4,6.61,17.24,0,2,3,2.49,69,38.06
20,2,38.94,40.27,0,3,3,3.03,91,27.88
2,5,7.57,17.24,2,1,0,2.12,47,4.35
3,1,92.02,63.63,0,0,2,2.46,147,47.39
21,0,24.38,33.56,3,1,0,3.94,96,20.32
22,6,67.07,66.88,3,3,2,6.16,71,51.78
17,0,65.64,68.89,3,2,0,4.75,78,62.84
2,1,74.5,72.21,3,1,1,1.82,75,48.21
1,0,35.18,41.38,3,2,3,5.25,25,48.42
1,1,21.6,3.97,3,0,0,6.27,95,9.84
16,2,52.75,67.75,3,1,2,3.86,120,74.72
20,0,67.49,61.03,0,3,3,2.97,69,54.35
15,3,72.98,75.91,2,1,3,6.08,70,58.47
6,6,9.4,8.49,1,3,0,1.64,138,3.49
18,0,72.74,72.33,3,2,1,6.39,96,65.38
1,6,15.12,7.17,0,3,2,6.33,51,0.0
19,2,52.22,69.95,1,2,2,6.83,10,50.83
21,4,54.99,44.3,1,1,0,2.04,126,40.12
17,3,16.43,46.4,3,3,2,2.15,98,54.11
21,2,91.76,63.83,1,1,0,6.74,98,46.26
14,0,62.42,65.9,3,1,2,4.35,49,59.84
11,4,25.15,24.1,1,2,2,3.85,36,25.27
7,6,9.58,32.95,2,3,1,4.94,79,30.31
22,3,74.75,52.93,2,0,0,1.85,116,46.48
16,4,80.72,72.72,1,3,0,5.36,51,53.67
4,4,13.16,16.86,1,1,2,7.17,84,6.62
22,2,28.17,31.21,1,1,1,5.55,150,19.75
1,0,62.81,42.81,2,0,3,4.29,40,51.91
14,3,42.71,33.59,1,0,3,7.27,42,27.81
4,6,35.83,35.61,3,2,1,5.63,43,20.55
15,2,43.2,28.64,0,2,1,1.84,138,18.4
9,6,50.48,46.84,0,0,3,5.52,84,49.75
10,5,21.62,23.59,0,3,2,1.86,139,14.04
16,1,39.93,43.38,3,2,0,3.34,143,37.34
18,4,11.28,23.55,1,0,3,5.19,69,28.5
9,5,5.55,6.99,0,3,0,2.79,17,1.96
23,3,92.77,61.45,0,0,2,1.73,52,56.95
11,4,9.93,18.61,3,2,0,5.21,86,20.38
3,6,8.91,10.75,3,2,1,3.22,63,10.2
0,4,85.1,66.1,1,3,2,4.7,10,59.77
4,5,92.84,83.56,2,3,0,3.07,149,45.85
16,5,81.01,65.45,1,3,1,5.62,52,48.53
12,5,17.56,40.49,3,0,3,6.87,97,41.44
8,5,62.56,71.59,2,1,3,2.02,143,59.6
11,1,67.72,69.68,1,1,3,6.22,86,53.09
20,0,74.45,79.11,3,1,3,2.44,107,84.72
13,1,15.16,33.01,0,0,3,3.48,15,8.72
1,1,40.17,40.72,3,0,0,3.64,108,24.11
1,4,29.85,23.4,1,3,0,2.74,129,17.13
11,3,63.91,55.11,3,3,1,1.95,139,54.46
9,3,35.92,58.54,3,2,3,6.11,21,60.24
20,0,50.79,55.0,2,2,3,6.26,42,50.09
13,4,61.38,42.16,0,1,1,7.48,16,23.35
18,2,82.92,77.32,3,2,0,7.11,139,55.59
14,5,87.88,78.88,2,3,2,4.11,48,70.2
8,0,67.41,75.73,3,1,1,2.3,84,71.18
15,2,19.08,20.61,0,2,0,1.56,77,3.81
14,0,85.0,67.74,0,3,0,4.69,107,36.72
17,1,23.41,30.9,1,3,0,6.66,136,10.33
4,6,9.79,6.44,1,0,1,3.11,55,0.0
15,3,44.35,37.66,0,0,2,2.69,121,30.02
6,3,66.62,46.23,0,0,0,4.13,51,25.65
18,1,18.44,23.82,1,0,1,6.86,37,20.53
19,1,31.94,54.0,3,2,3,4.21,24,63.97
14,4,12.21,23.26,0,1,3,5.84,62,19.25
22,6,60.64,64.44,0,0,3,4.28,89,40.6
12,5,68.74,65.45,3,0,1,3.74,120,54.78
0,5,51.77,21.62,0,2,0,4.15,129,0.0
14,3,45.0,51.18,0,3,3,6.11,84,27.42
18,0,81.29,70.51,3,2,1,6.03,67,66.89
2,5,42.73,37.07,1,2,1,4.09,34,24.15
2,5,44.76,21.2,1,0,1,3.11,138,8.74
6,3,56.96,45.61,0,1,0,2.33,65,30.83
20,0,68.35,58.88,1,3,2,1.51,117,56.06
12,4,74.93,71.2,3,3,0,2.18,98,48.6
23,6,8.67,33.83,3,3,0,2.49,141,39.14
20,1,81.6,74.89,2,2,3,5.64,147,55.59
13,1,45.62,43.84,2,1,2,6.41,109,28.91
16,5,86.53,89.85,2,2,3,5.92,103,83.44
7,2,53.27,72.03,2,3,2,5.84,29,61.05
2,5,47.82,35.69,2,0,0,7.47,12,6.65
9,4,22.58,25.57,0,3,1,7.28,86,10.95
14,1,47.26,54.21,3,3,1,3.11,109,44.79
4,0,49.36,39.51,3,3,1,2.37,115,35.06
5,3,85.5,58.82,0,2,1,2.42,45,44.66
0,2,84.84,54.33,0,1,1,6.87,80,22.73
17,5,48.78,72.38,3,3,2,2.11,131,63.79
21,2,83.08,77.4,0,0,3,3.54,23,53.7
19,1,81.9,79.7,3,3,2,4.68,64,78.98
9,6,90.35,93.07,3,1,3,5.18,143,76.91
14,5,37.54,40.73,0,2,3,5.07,38,26.79
23,4,24.1,33.48,3,1,2,6.22,54,34.66
14,6,89.95,59.21,0,0,1,4.93,75,31.95
7,5,57.64,54.27,1,3,2,6.61,107,37.17
8,6,47.0,49.25,2,2,0,2.01,45,39.27
17,5,42.03,64.52,2,2,3,6.65,121,61.96
10,2,12.63,15.72,0,0,0,5.04,43,16.89
20,0,23.37,34.06,0,3,0,2.84,61,16.68
20,4,31.24,34.76,1,3,3,7.37,90,32.67
0,5,54.62,44.51,2,3,0,7.14,11,16.13
17,6,51.5,47.32,1,0,2,6.57,118,31.78
8,4,53.86,68.05,1,0,2,6.97,104,47.74
12,3,11.88,18.07,0,1,0,3.79,127,0.0
6,4,5.88,28.21,3,0,1,2.87,48,31.82
8,0,46.68,48.46,2,2,3,2.6,66,55.83
7,0,22.41,49.05,3,1,2,6.74,136,35.56
1,0,85.25,60.65,1,2,2,6.46,19,45.22
18,6,43.78,62.7,3,3,2,7.39,79,63.32
3,5,36.68,20.23,2,2,1,6.59,78,8.61
9,1,53.96,63.74,2,1,2,5.29,73,56.47
4,2,61.57,38.86,1,3,0,2.35,71,30.26
3,3,12.38,5.46,2,1,0,2.49,115,4.73
8,1,71.72,77.79,1,3,3,4.34,37,64.21
22,2,17.38,22.16,2,3,0,6.11,135,13.33
22,2,39.81,40.23,1,3,2,2.54,136,38.17
9,4,37.12,51.89,3,2,0,6.99,35,23.7
12,5,56.22,70.81,3,1,1,5.6,147,51.82
23,0,67.05,67.21,1,1,3,3.37,46,48.06
5,3,77.07,43.85,1,2,1,6.81,17,29.01
22,6,52.44,51.85,3,3,3,5.09,66,63.1
2,6,18.99,18.15,2,3,1,5.9,122,6.0
5,5,67.64,53.88,0,2,2,3.81,129,24.3
8,5,48.09,61.57,3,1,2,3.86,101,60.76
0,0,58.0,55.34,2,1,2,1.58,124,54.92
19,6,44.93,50.94,2,0,1,4.73,46,35.02
20,5,42.47,62.31,3,0,3,6.06,133,33.62
9,6,68.12,60.36,0,0,1,7.31,99,38.06
20,6,52.17,55.43,3,3,3,6.85,28,57.63
18,1,83.1,73.97,0,2,1,2.02,28,63.85
19,0,71.91,74.98,3,0,3,7.38,47,59.82
19,4,47.87,66.6,2,2,3,2.4,19,74.31
13,3,24.28,37.5,2,0,3,1.75,49,48.46
2,0,6.58,11.86,2,1,1,5.99,150,14.01
22,1,23.49,28.18,1,1,1,6.94,43,11.2
